key,label,kind,values,count,file,line,heading,raw
generic::SCR-S005::VAT 제외 매출 매핑 (SAL-05-05),VAT 제외 매출 매핑 (SAL-05-05),generic,판매금액은 VAT 포함 총 판매금액 / 받을금액은 VAT 제외 순매출로 구분해 표시,,V1/D03-매출관리/매출관리.md,372,D03-매출관리 매출관리 > SCR-S005 통계 관리 > 2. UI 구성,"- VAT 제외 매출 매핑 (SAL-05-05): 판매금액은 VAT 포함 총 판매금액, 받을금액은 VAT 제외 순매출로 구분해 표시합니다. 레거시 [월매출] 자료의 순매출 산출값이 있으면 받을금액에 우선 매핑하고, 값이 없으면 VAT 포함 결제액에서 공급가액을 환산합니다. 이 항목은 판도 스프레드시트 산식 참조가 필요한 항목이며, 판도에서 [월매출]의 컬럼 정의와 산식 기준을 제공해야 자동 집계 기준으로 확정됩니다."
generic::SCR-S005::신규 버튼,신규 버튼,generic,신규 데이터를 등록하지 않고 모든 / 조회 결과를 초기화,,V1/D03-매출관리/매출관리.md,384,D03-매출관리 매출관리 > SCR-S005 통계 관리 > 2. UI 구성,"- 신규 버튼: 신규 데이터를 등록하지 않고 모든 필터와 조회 결과를 초기화합니다. 기간은 이번 달, 필터는 전체, 현황 탭은 기본 탭(수업현황), 테이블은 빈 상태로 되돌립니다."
generic::SCR-S006::요약 지표 카드 (4개) (SAL-04-01),요약 지표 카드 (4개) (SAL-04-01),generic,총 선수익금 / 인식 완료 금액 / 잔여 선수익금 / 이번 달 인식 예정 금액을 상단에 표시,4,V1/D03-매출관리/매출관리.md,479,D03-매출관리 매출관리 > SCR-S006 선수익금 조회 > 2. UI 구성 (SAL-04-04),- 요약 지표 카드 (4개) (SAL-04-01): 총 선수익금 / 인식 완료 금액 / 잔여 선수익금 / 이번 달 인식 예정 금액을 상단에 표시합니다.
generic::SCR-S006::SAL-04-03 선수익금 목록 테이블 (SAL-04-03),SAL-04-03 선수익금 목록 테이블 (SAL-04-03),generic,회원명 / 상품명 / 총액 / 인식 완료 / 잔여 / 시작일 / 종료일 / 진행률,8,V1/D03-매출관리/매출관리.md,483,D03-매출관리 매출관리 > SCR-S006 선수익금 조회 > 2. UI 구성 (SAL-04-04),"- SAL-04-03 선수익금 목록 테이블 (SAL-04-03): 회원명 / 상품명 / 총액 / 인식 완료 / 잔여 / 시작일 / 종료일 / 진행률, 총 8개 컬럼을 제공합니다."
generic::SCR-S007::요약 지표 카드 (4개) (PAY-02-01),요약 지표 카드 (4개) (PAY-02-01),generic,이번 달 환불 총액 / 환불 건수 / 평균 환불액 / 위약금 합계를 상단에 표시,4,V1/D03-매출관리/매출관리.md,577,D03-매출관리 매출관리 > SCR-S007 환불 관리 > 2. UI 구성 (PAY-02-08),- 요약 지표 카드 (4개) (PAY-02-01): 이번 달 환불 총액 / 환불 건수 / 평균 환불액 / 위약금 합계를 상단에 표시합니다.
generic::SCR-S007::PAY-02-04 환불 목록 테이블 (PAY-02-04),PAY-02-04 환불 목록 테이블 (PAY-02-04),generic,No / 환불일 / 회원명 / 상품명 / 환불금액 / 차감금 / 위약금 / 실환불액 / 환불방법 / 결제경로 / 원결제ID / 결제지점 / 이용지점 / 매출 귀속 지점 / 정산 지점 / 인센티브 귀속자 / 사유 / 처리자 / 상태,,V1/D03-매출관리/매출관리.md,583,D03-매출관리 매출관리 > SCR-S007 환불 관리 > 2. UI 구성 (PAY-02-08),- PAY-02-04 환불 목록 테이블 (PAY-02-04): No / 환불일 / 회원명 / 상품명 / 환불금액 / 차감금 / 위약금 / 실환불액 / 환불방법 / 결제경로 / 원결제ID / 결제지점 / 이용지점 / 매출 귀속 지점 / 정산 지점 / 인센티브 귀속자 / 사유 / 처리자 / 상태 컬럼을 제공합니다.
generic::SCR-S007::상태 배지,상태 배지,generic,완료(초록 / 처리중(노랑 / 거절(빨강) 색상으로 구분,,V1/D03-매출관리/매출관리.md,587,D03-매출관리 매출관리 > SCR-S007 환불 관리 > 2. UI 구성 (PAY-02-08),- 상태 배지: 완료(초록) / 처리중(노랑) / 거절(빨강) 색상으로 구분합니다.
generic::SCR-S007::원판매 담당자별 환불 책임 탭 (PAY-02-07),원판매 담당자별 환불 책임 탭 (PAY-02-07),generic,환불 처리자 / 별도로 원매출 판매 귀속 담당자별 환불 건수 / 환불 금액 / 위약금 합계 / 원매출 대비 환불률을 표시,,V1/D03-매출관리/매출관리.md,591,D03-매출관리 매출관리 > SCR-S007 환불 관리 > 2. UI 구성 (PAY-02-08),"- 원판매 담당자별 환불 책임 탭 (PAY-02-07): 환불 처리자와 별도로 원매출 판매 귀속 담당자별 환불 건수, 환불 금액, 위약금 합계, 원매출 대비 환불률을 표시합니다."
generic::SCR-S008::미수금 목록 테이블 (PAY-03-04),미수금 목록 테이블 (PAY-03-04),generic,No / 회원명 / 상품명 / 발생 유형 / 원결제ID / 미수금액 / 결제 기한 / 상태 / 메모 / 등록일 / 액션,,V1/D03-매출관리/매출관리.md,661,D03-매출관리 매출관리 > SCR-S008 미수금 관리 > 2. UI 구성 (PAY-03-01) (PAY-03-08),- 미수금 목록 테이블 (PAY-03-04): No / 회원명 / 상품명 / 발생 유형 / 원결제ID / 미수금액 / 결제 기한 / 상태 / 메모 / 등록일 / 액션 컬럼을 제공합니다.
generic::SCR-S008::상태 배지,상태 배지,generic,완료(초록 / 연체(빨강 / 일부결제(노랑 / 미결제(기본) 색상으로 구분,,V1/D03-매출관리/매출관리.md,663,D03-매출관리 매출관리 > SCR-S008 미수금 관리 > 2. UI 구성 (PAY-03-01) (PAY-03-08),- 상태 배지: 완료(초록) / 연체(빨강) / 일부결제(노랑) / 미결제(기본) 색상으로 구분합니다. (PAY-03-02)
generic::SCR-S008::액션 컬럼,액션 컬럼,generic,상태 변경 드롭다운 / 메모 편집 버튼을 제공,,V1/D03-매출관리/매출관리.md,665,D03-매출관리 매출관리 > SCR-S008 미수금 관리 > 2. UI 구성 (PAY-03-01) (PAY-03-08),"- 액션 컬럼: 상태 변경 드롭다운, 메모 편집 버튼을 제공합니다."
generic::SCR-S009::SAL-EXT-01-02 상태 탭 4개 (SAL-EXT-01-02),SAL-EXT-01-02 상태 탭 4개 (SAL-EXT-01-02),generic,진행중 / 완납 / 미납,4,V1/D03-매출관리/매출관리.md,746,D03-매출관리 매출관리 > SCR-S009 할부결제 관리 > 2. UI 구성 (SAL-EXT-01-08),"- SAL-EXT-01-02 상태 탭 4개 (SAL-EXT-01-02): 전체 / 진행중 / 완납 / 미납. 진행중·완납·미납은 서로 중복되지 않으며, 미납 회차가 1건 이상 있으면 미납 탭에 우선 분류합니다."
generic::SCR-S009::할부 계약 목록 테이블 (SAL-EXT-01-04),할부 계약 목록 테이블 (SAL-EXT-01-04),generic,회원명 / 상품명 / 계약 출처 / 선납금 / 총 할부 금액 / 납입 완료 금액 / 잔여 금액 / 총 회차 / 납입 회차 / 다음 납입일 / 상태,11,V1/D03-매출관리/매출관리.md,750,D03-매출관리 매출관리 > SCR-S009 할부결제 관리 > 2. UI 구성 (SAL-EXT-01-08),"- 할부 계약 목록 테이블 (SAL-EXT-01-04): 회원명 / 상품명 / 계약 출처 / 선납금 / 총 할부 금액 / 납입 완료 금액 / 잔여 금액 / 총 회차 / 납입 회차 / 다음 납입일 / 상태, 총 11개 컬럼을 제공합니다."
generic::SCR-S010::발행 탭 / 이력 탭,발행 탭 / 이력 탭,generic,발행 / 이력,,V1/D03-매출관리/매출관리.md,908,D03-매출관리 매출관리 > SCR-S010 세금계산서 발행 > 2. UI 구성 (SAL-EXT-02-08),"- 발행 탭 / 이력 탭: 발행 탭에서 세금계산서 발행을 처리하고, 이력 탭에서 기발행된 세금계산서 목록을 조회합니다."
generic::SCR-S010::SAL-EXT-02-03 발행 대상 조회 (SAL-EXT-02-03),SAL-EXT-02-03 발행 대상 조회 (SAL-EXT-02-03),generic,세금계산서 발행이 필요한 결제 건을 기간 / 상태,,V1/D03-매출관리/매출관리.md,910,D03-매출관리 매출관리 > SCR-S010 세금계산서 발행 > 2. UI 구성 (SAL-EXT-02-08),- SAL-EXT-02-03 발행 대상 조회 (SAL-EXT-02-03): 세금계산서 발행이 필요한 결제 건을 기간·상태 필터로 조회합니다.
generic::SCR-S010::SAL-EXT-02-06 발행 이력 테이블 (SAL-EXT-02-02),SAL-EXT-02-06 발행 이력 테이블 (SAL-EXT-02-02),generic,발행일 / 공급받는 자 / 공급가액 / 부가세 / 합계 / 상태 / 액션,7,V1/D03-매출관리/매출관리.md,914,D03-매출관리 매출관리 > SCR-S010 세금계산서 발행 > 2. UI 구성 (SAL-EXT-02-08),"- SAL-EXT-02-06 발행 이력 테이블 (SAL-EXT-02-02): 발행일 / 공급받는 자 / 공급가액 / 부가세 / 합계 / 상태 / 액션, 총 7개 컬럼을 제공합니다. 상태 배지로 발행 완료·전송 완료·오류·취소 발행을 구분합니다. (SAL-EXT-02-06)"
generic::SCR-S011::요약 지표 카드 (4개),요약 지표 카드 (4개),generic,이번 달 예측 매출 / 목표 달성률 / 전월 대비 증감 / 이번 분기 누적 매출을 상단에 표시,4,V1/D03-매출관리/매출관리.md,1035,D03-매출관리 매출관리 > SCR-S011 매출 예측 > 2. UI 구성,- 요약 지표 카드 (4개): 이번 달 예측 매출 / 목표 달성률 / 전월 대비 증감 / 이번 분기 누적 매출을 상단에 표시합니다.
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,V1/D04-수업관리/수업관리.md,21,D04-수업관리 수업관리 > 도메인 개요,- 수업 유형은 PT / GX / 골프 / 기타 4종으로 고정합니다.
gx_subcategories,GX 세부종목,canonical,GX 기타 / 필라테스 / 스피닝 / 요가 / 줌바,5,V1/D04-수업관리/수업관리.md,23,D04-수업관리 수업관리 > 도메인 개요,"- GX 세부종목은 요가 / 필라테스 / 스피닝 / 줌바 / GX 기타 5종으로 고정하며, 상품/매출 분류 축입니다. 수업 유형 또는 강습 세션 유형으로 사용하지 않습니다."
generic::SCR-C001::CLS-01-01 뷰 전환 탭 (CLS-01-01),CLS-01-01 뷰 전환 탭 (CLS-01-01),generic,월 / 주 / 일 / 목록(list) 뷰 전환 버튼,,V1/D04-수업관리/수업관리.md,38,D04-수업관리 수업관리 > SCR-C001 수업 캘린더 > 2. UI 구성,- CLS-01-01 뷰 전환 탭 (CLS-01-01): 월·주·일·목록(list) 뷰 전환 버튼. 뷰에 따라 캘린더 표시 밀도가 달라짐
generic::SCR-C001::CLS-01-08 탭 내비게이션 (CLS-01-08),CLS-01-08 탭 내비게이션 (CLS-01-08),generic,일정표 / 수업 관리 / 횟수 관리 / 페널티 관리(건수 / 유효 수업 목록 —,,V1/D04-수업관리/수업관리.md,40,D04-수업관리 수업관리 > SCR-C001 수업 캘린더 > 2. UI 구성,- CLS-01-08 탭 내비게이션 (CLS-01-08): 일정표 / 수업 관리 / 횟수 관리 / 페널티 관리(건수 배지) / 유효 수업 목록 — 탭 클릭 시 각 전용 화면으로 이동
generic::SCR-C001::정원 상태 필터,정원 상태 필터,generic,여유 / 마감 버튼 토글,,V1/D04-수업관리/수업관리.md,48,D04-수업관리 수업관리 > SCR-C001 수업 캘린더 > 2. UI 구성,- 정원 상태 필터: 전체 / 여유 / 마감 버튼 토글
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,52,D04-수업관리 수업관리 > SCR-C001 수업 캘린더 > 2. UI 구성,- 강습 세션 유형 필터: PT / GX / 골프 / 기타 복수 선택 가능
generic::SCR-C001::CLS-01-05 색상 범례 (CLS-01-05),CLS-01-05 색상 범례 (CLS-01-05),generic,강사별 색상 / 수업 유형별 색상 / 강습 세션 유형별 색상 / 일정 분류별 색상을 화면 하단에 표시,,V1/D04-수업관리/수업관리.md,54,D04-수업관리 수업관리 > SCR-C001 수업 캘린더 > 2. UI 구성,"- CLS-01-05 색상 범례 (CLS-01-05): 강사별 색상, 수업 유형별 색상, 강습 세션 유형별 색상, 일정 분류별 색상을 화면 하단에 표시"
generic::SCR-C001::CLS-01-04 우측 패널 (CLS-01-04),CLS-01-04 우측 패널 (CLS-01-04),generic,선택한 날짜의 수업 목록을 / 강사 / 시간 / 예약 현황 / 정원 바 포함,,V1/D04-수업관리/수업관리.md,56,D04-수업관리 수업관리 > SCR-C001 수업 캘린더 > 2. UI 구성,- CLS-01-04 우측 패널 (CLS-01-04): 선택한 날짜의 수업 목록을 카드 형태로 표시. 수업명·강사·시간·예약 현황·정원 바 포함
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,141,D04-수업관리 수업관리 > SCR-C002 수업 관리 > 2. UI 구성,"- CLS-02-01 필터 바 (CLS-02-01): 강사 드롭다운, 장소 드롭다운, 강습 세션 유형(PT/GX/골프/기타)으로 목록 좁히기"
generic::SCR-C002::CLS-02-02 상태 필터 버튼 (CLS-02-02),CLS-02-02 상태 필터 버튼 (CLS-02-02),generic,예정 / 진행중 / 완료 / 취소 버튼 토글로 수업 상태별 분류,,V1/D04-수업관리/수업관리.md,143,D04-수업관리 수업관리 > SCR-C002 수업 관리 > 2. UI 구성,- CLS-02-02 상태 필터 버튼 (CLS-02-02): 전체 / 예정 / 진행중 / 완료 / 취소 버튼 토글로 수업 상태별 분류
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,145,D04-수업관리 수업관리 > SCR-C002 수업 관리 > 2. UI 구성,"- CLS-02-03 수업 목록 테이블 (CLS-02-03): 수업명, 유형(PT/GX/골프/기타), 강습 세션 유형(PT/GX/골프/기타), 강사, 장소, 날짜·시간, 예약 현황(현재/정원), 상태 배지"
generic::SCR-C002::출석 현황 컬럼,출석 현황 컬럼,generic,수업별 출석자 수 / 노쇼 수 한눈에 확인,,V1/D04-수업관리/수업관리.md,149,D04-수업관리 수업관리 > SCR-C002 수업 관리 > 2. UI 구성,- 출석 현황 컬럼: 수업별 출석자 수 / 노쇼 수 한눈에 확인
generic::SCR-C003::수업 선택 (CLS-03-04),수업 선택 (CLS-03-04),generic,등록된 수업 템플릿 드롭다운 (수업명 / 유형 / 정원 자동 연동,,V1/D04-수업관리/수업관리.md,242,D04-수업관리 수업관리 > SCR-C003 시간표 일괄 등록 > 2. UI 구성,"- 수업 선택 (CLS-03-04): 등록된 수업 템플릿 드롭다운 (수업명, 유형, 정원 자동 연동)"
generic::SCR-C004::CLS-04-01 템플릿 목록 (CLS-04-01),CLS-04-01 템플릿 목록 (CLS-04-01),generic,수업명 / 유형(GX / 기구필라테스 등 / 정원 / 기본 장소 / 활성 여부를 / 테이블,,V1/D04-수업관리/수업관리.md,328,D04-수업관리 수업관리 > SCR-C004 그룹 수업 템플릿 > 2. UI 구성,"- CLS-04-01 템플릿 목록 (CLS-04-01): 수업명, 유형(GX/기구필라테스 등), 정원, 기본 장소, 활성 여부를 카드 또는 테이블로 표시"
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,417,D04-수업관리 수업관리 > SCR-C005 그룹 수업 현황 > 2. UI 구성,- CLS-05-02 수업 유형 필터 (CLS-05-02): 전체·PT·GX·골프·기타 유형별 필터
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,515,D04-수업관리 수업관리 > SCR-C006 강사 근무 현황 > 2. UI 구성,- 수업 유형별 분포 (PT/GX/골프/기타)
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,517,D04-수업관리 수업관리 > SCR-C006 강사 근무 현황 > 2. UI 구성,- 강습 세션 유형별 분포 (PT/GX/골프/기타)
generic::SCR-C008::CLS-08-01 탭 구조 (CLS-08-01),CLS-08-01 탭 구조 (CLS-08-01),generic,페널티 현황 / 정책 설정 두,,V1/D04-수업관리/수업관리.md,690,D04-수업관리 수업관리 > SCR-C008 페널티 관리 > 2. UI 구성,- CLS-08-01 탭 구조 (CLS-08-01): 페널티 현황 / 정책 설정 두 탭으로 구성
generic::SCR-C009::요청 유형 필터,요청 유형 필터,generic,변경 요청 / 취소 요청,,V1/D04-수업관리/수업관리.md,780,D04-수업관리 수업관리 > SCR-C009 일정 요청 처리 > 2. UI 구성,- 요청 유형 필터: 전체 / 변경 요청 / 취소 요청
generic::SCR-C009::처리 상태 필터 (CLS-09-02),처리 상태 필터 (CLS-09-02),generic,대기 / 처리 완료,,V1/D04-수업관리/수업관리.md,781,D04-수업관리 수업관리 > SCR-C009 일정 요청 처리 > 2. UI 구성,- 처리 상태 필터 (CLS-09-02): 전체 / 대기 / 처리 완료
generic::SCR-C009::미처리 건수 배지,미처리 건수 배지,generic,화면 상단에 처리 상태가 대기 / 응답대기인 요청 수를 표시,,V1/D04-수업관리/수업관리.md,785,D04-수업관리 수업관리 > SCR-C009 일정 요청 처리 > 2. UI 구성,"- 미처리 건수 배지: 화면 상단에 처리 상태가 대기, 응답대기인 요청 수를 표시합니다. 24시간을 초과한 미처리 요청은 별도 SLA 초과 배지로 함께 표시합니다."
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,895,D04-수업관리 수업관리 > SCR-C011 유효 수업 목록 > 2. UI 구성,"- 수업명, 수업 유형(PT/GX/골프/기타), 강습 세션 유형(PT/GX/골프/기타), 강사명"
generic::SCR-C012::자동 배정 정책 상태 (CLS-12-03),자동 배정 정책 상태 (CLS-12-03),generic,D10 SCR-H1001 대기열 자동 알림 / 배정 정책 ON / OFF를 읽기 전용,,V1/D04-수업관리/수업관리.md,1002,D04-수업관리 수업관리 > SCR-C012 대기열 관리 > 2. UI 구성,- 자동 배정 정책 상태 (CLS-12-03): D10 SCR-H1001 대기열 자동 알림/배정 정책 ON/OFF를 읽기 전용 배지로 표시합니다. 본 화면에서는 토글을 변경하지 않습니다.
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,1083,D04-수업관리 수업관리 > SCR-C013 수업 평가 피드백 > 2. UI 구성,- 수업 유형 필터 (CLS-13-01): PT / GX / 골프 / 기타
generic::SCR-C013::CLS-13-02 평점 요약 카드 (CLS-13-02),CLS-13-02 평점 요약 카드 (CLS-13-02),generic,전체 평균 평점 / 강사별 평균 평점 랭킹,,V1/D04-수업관리/수업관리.md,1085,D04-수업관리 수업관리 > SCR-C013 수업 평가 피드백 > 2. UI 구성,"- CLS-13-02 평점 요약 카드 (CLS-13-02): 전체 평균 평점, 강사별 평균 평점 랭킹"
generic::SCR-C016::RSV-01-01 요약 카드 (RSV-01-01),RSV-01-01 요약 카드 (RSV-01-01),generic,전체 예약 / 예약완료 / 출석완료 / 취소 / 노쇼 / 대기 건수,,V1/D04-수업관리/수업관리.md,1289,D04-수업관리 수업관리 > SCR-C016 예약 목록 > 2. UI 구성,"- RSV-01-01 요약 카드 (RSV-01-01): 전체 예약, 예약완료, 출석완료, 취소·노쇼, 대기 건수"
generic::DLG-C001::수업 선택,수업 선택,generic,등록된 수업 템플릿 드롭다운 (수업명 / 유형 / 정원 자동 완성,,V1/D04-수업관리/수업관리.md,1416,D04-수업관리 수업관리 > DLG-C001 수업 등록/수정 (캘린더) > 2. UI 구성,"- 수업 선택: 등록된 수업 템플릿 드롭다운 (수업명, 유형, 정원 자동 완성)"
generic::DLG-C001::대상 유형,대상 유형,generic,회원 / 비회원 / 직원 선택 (비회원 선택 시 이름 / 연락처 직접 입력,,V1/D04-수업관리/수업관리.md,1420,D04-수업관리 수업관리 > DLG-C001 수업 등록/수정 (캘린더) > 2. UI 구성,- 대상 유형: 회원 / 비회원 / 직원 선택 (비회원 선택 시 이름·연락처 직접 입력)
generic::DLG-C002::수업명 및 유형 배지,수업명 및 유형 배지,generic,수업명 / PT / GX / 골프 / 기타 유형 색상,,V1/D04-수업관리/수업관리.md,1517,D04-수업관리 수업관리 > DLG-C002 일정 상세 > 2. UI 구성,"- 수업명 및 유형 배지: 수업명, PT/GX/골프/기타 유형 색상 배지"
generic::DLG-C003::수업 템플릿 선택,수업 템플릿 선택,generic,드롭다운으로 기존 수업 선택 (수업명 / 유형 / 정원 자동 완성,,V1/D04-수업관리/수업관리.md,1617,D04-수업관리 수업관리 > DLG-C003 수업 등록/수정 (관리) > 2. UI 구성,- 수업 템플릿 선택: 드롭다운으로 기존 수업 선택 (수업명·유형·정원 자동 완성)
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,1621,D04-수업관리 수업관리 > DLG-C003 수업 등록/수정 (관리) > 2. UI 구성,- 수업 유형: PT / GX / 골프 / 기타 선택
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,1623,D04-수업관리 수업관리 > DLG-C003 수업 등록/수정 (관리) > 2. UI 구성,- 강습 세션 유형: PT / GX / 골프 / 기타 선택. 강습세션수 KPI 집계 대상 수업일 때 필수
generic::DLG-C005::수업 기본 정보,수업 기본 정보,generic,수업명 / 일시 / 강사명 / 장소 / 수업 유형 / 강습 세션 유형,,V1/D04-수업관리/수업관리.md,1806,D04-수업관리 수업관리 > DLG-C005 수업 기록 상세 > 2. UI 구성,"- 수업 기본 정보: 수업명, 일시, 강사명, 장소, 수업 유형, 강습 세션 유형"
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,2174,D04-수업관리 수업관리 > DLG-C009 템플릿 등록/수정 > 2. UI 구성,- 수업 유형: PT / GX / 골프 / 기타 선택
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,V1/D04-수업관리/수업관리.md,2283,D04-수업관리 수업관리 > DLG-C010 강사 상세 > 2. UI 구성,- 강습 세션 유형별 분포 (PT / GX / 골프 / 기타)
generic::DLG-C012::조정 유형 선택,조정 유형 선택,generic,추가 / 차감 라디오 버튼,,V1/D04-수업관리/수업관리.md,2481,D04-수업관리 수업관리 > DLG-C012 횟수 조정 > 2. UI 구성,- 조정 유형 선택: 추가 / 차감 라디오 버튼
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,V1/D04-수업관리/운영정책.md,33,D04-수업관리 수업관리 — 운영정책 > 1. 핵심 원칙,- 수업 유형은 PT / GX / 골프 / 기타 4종으로 고정한다.
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,4,V1/D04-수업관리/운영정책.md,35,D04-수업관리 수업관리 — 운영정책 > 1. 핵심 원칙,"- 강습 세션 유형은 PT / GX / 골프 / 기타 4종으로 고정하며, 기본값은 수업 유형과 동일하게 설정한다. 이 값은 강습세션수 KPI의 월간·주차별 집계 축으로 사용한다."
gx_subcategories,GX 세부종목,canonical,GX 기타 / 필라테스 / 스피닝 / 요가 / 줌바,5,V1/D04-수업관리/운영정책.md,37,D04-수업관리 수업관리 — 운영정책 > 1. 핵심 원칙,"- GX 세부종목은 요가 / 필라테스 / 스피닝 / 줌바 / GX 기타 5종으로 고정하며, 상품/매출 분류 축이고 수업 유형·강습 세션 유형과 섞지 않는다."
product_categories,상품 대분류,canonical,회원권 / 수강권 / 운동복 / 락커 / 일반,,V1/D05-상품관리/상품관리.md,52,D05-상품관리 상품관리 > SCR-P001 상품 관리 > 3단계 필터,| 1단계 | 상품 대분류 탭 | 전체 / 회원권 / 수강권 / 락커 / 운동복 / 일반 |
product_categories,상품 대분류,canonical,운동복 / 회원권 / 수강권 / 락커 / 일반,,V1/D05-상품관리/상품관리.md,65,D05-상품관리 상품관리 > SCR-P001 상품 관리 > 상품 마스터 분류 모델,"| 1단계 | 상품 대분류 category | MEMBERSHIP(회원권) / LESSON_PASS(수강권) / LOCKER(락커) / WEAR(운동복 대여비, 재고 수량 차감 없음) / GENERAL(일반) |"
generic::SCR-P001::4. 분류 관리,4. 분류 관리,generic,수정 / 삭제,,V1/D05-상품관리/상품관리.md,117,D05-상품관리 상품관리 > SCR-P001 상품 관리 > 3. 액션 / 흐름,"4. 분류 관리: ""분류 관리"" 탭 클릭 -> 상품 분류 등록/수정/삭제"
generic::SCR-P003::> 유형,> 유형,generic,화면 / 우측 패널,,V1/D05-상품관리/상품관리.md,304,D05-상품관리 상품관리 > SCR-P003 상품 상세/수정 패널,> 유형: 화면/우측 패널
generic::DLG-P001-상품등록모달::> 유형,> 유형,generic,다이얼로그 / 우측 패널,,V1/D05-상품관리/상품관리.md,568,D05-상품관리 상품관리 > DLG-P001-상품등록모달 상품 등록 모달,> 유형: 다이얼로그/우측 패널
generic::SCR-050::현황 요약 카드 (FAC-01-01),현황 요약 카드 (FAC-01-01),generic,전체 락커 수 / 사용중 수 / 만료 임박 수 / 고장 수,4,V1/D06-시설관리/시설관리.md,28,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성 (FAC-01-09) (FAC-02-02),"- 현황 요약 카드 (FAC-01-01): 전체 락커 수, 사용중 수, 만료 임박 수, 고장 수 총 4개 카드로 화면 상단에 표시합니다. (FAC-02-01)"
generic::SCR-050::자동 회수 정책 상태 배지 (FAC-01-06),자동 회수 정책 상태 배지 (FAC-01-06),generic,자동 회수 / 이용권 만료 이벤트 자동 회수의 ON / OFF 상태를 읽기 전용,,V1/D06-시설관리/시설관리.md,29,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성 (FAC-01-09) (FAC-02-02),"- 자동 회수 정책 상태 배지 (FAC-01-06): D09 SCR-080A 지점 자동화 적용에서 현재 적용 중인 만료 경과 자동 회수, 이용권 만료 이벤트 자동 회수의 ON/OFF 상태를 읽기 전용으로 표시합니다."
generic::SCR-050::구역 탭 (FAC-01-02),구역 탭 (FAC-01-02),generic,A구역 / B구역 / C구역으로,,V1/D06-시설관리/시설관리.md,30,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성 (FAC-01-09) (FAC-02-02),- 구역 탭 (FAC-01-02): A구역 · B구역 · C구역으로 탭을 분리하여 원하는 구역에 집중해서 볼 수 있습니다.
generic::SCR-050::상태 필터 칩,상태 필터 칩,generic,사용중 / 미배정 / 만료 임박 / 고장,,V1/D06-시설관리/시설관리.md,32,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성 (FAC-01-09) (FAC-02-02),- 상태 필터 칩: 전체 / 사용중 / 미배정 / 만료 임박 / 고장 필터를 칩 형태로 제공하고 각 상태 건수를 함께 표시합니다.
generic::SCR-050::리스트 뷰 테이블,리스트 뷰 테이블,generic,락커 번호 / 구역 / 상태 / 배정 회원 / 상품명 / 시작일 / 만료일 / 남은 일수 / 비고 / 액션,,V1/D06-시설관리/시설관리.md,37,D06-시설관리 시설관리 > SCR-050 락커 관리 > 2. UI 구성 (FAC-01-09) (FAC-02-02),- 리스트 뷰 테이블: 락커 번호 / 구역 / 상태 / 배정 회원 / 상품명 / 시작일 / 만료일 / 남은 일수 / 비고 / 액션 컬럼을 제공합니다.
generic::SCR-051::현황 요약 카드 (FAC-03-01),현황 요약 카드 (FAC-03-01),generic,총 사물함 수 / 사용 가능 수 / 사용중 수 / 시간 초 / 수 / 상태 비정상 수를,5,V1/D06-시설관리/시설관리.md,93,D06-시설관리 시설관리 > SCR-051 사물함 배정 관리 > 2. UI 구성 (FAC-03-03),- 현황 요약 카드 (FAC-03-01): 총 사물함 수 / 사용 가능 수 / 사용중 수 / 시간 초과 수 / 상태 비정상 수를 5개 카드로 표시합니다.
